idProd,nombre,marca,precio,cantidad,barCode,linkImg,grupo,linkPag,activo,idAuto
530871,XIAOMI Redmi Note 11 128 gb Azul,XIAOMI,13225.8,0,,https://geant.vteximg.com.br/arquivos/ids/310033-250-250/530871.jpg?v=637891843019870000,acelulares-y-telefonia,https://www.disco.com.uy/xiaomi-redmi-note-11-128-gb-azul-530871/p,1,8434
530915,HUAWEI Nova Y70 128 Gb negro,HUAWEI,12019.8,0,,https://geant.vteximg.com.br/arquivos/ids/315623-250-250/530915.jpg?v=637943523834700000,acelulares-y-telefonia,https://www.disco.com.uy/huawei-nova-y70-128-gb-negro-530915/p,1,8435
530916,HUAWEI Nova 9SE 128 Gb negro,HUAWEI,19657.8,0,,https://geant.vteximg.com.br/arquivos/ids/315625-250-250/530916.jpg?v=637943524200300000,acelulares-y-telefonia,https://www.disco.com.uy/huawei-nova-9se-128-gb-negro-530916/p,1,8436
530918,Smartband HUAWEI Band 7 verde,HUAWEI,3979.8,0,,https://geant.vteximg.com.br/arquivos/ids/314920-250-250/530918.jpg?v=637929069513400000,acelulares-y-telefonia,https://www.disco.com.uy/smartband-huawei-band-7-verde-530918/p,1,8437
530921,MOTOROLA MOTO Edge 30 5G 128gb gris,MOTOROLA,27295.8,0,,https://geant.vteximg.com.br/arquivos/ids/315597-250-250/530921.jpg?v=637941189754300000,acelulares-y-telefonia,https://www.disco.com.uy/motorola-moto-edge-30-5g-128gb-gris-530921/p,1,8438
530893,Smartwatch XIAOMI Mod. Redmi watch 2 lite gl marfil,XIAOMI,3412.98,0,,https://geant.vteximg.com.br/arquivos/ids/315269-250-250/530893.jpg?v=637934223501930000,acelulares-y-telefonia,https://www.disco.com.uy/smartwatch-xiaomi-mod-redmi-watch-2-lite-gl-marfil-530893/p,1,8439
530892,Smartwatch XIAOMI Mod. Redmi watch 2 lite gl azul,XIAOMI,3412.98,0,,https://geant.vteximg.com.br/arquivos/ids/314849-250-250/530892.jpg?v=637927964278800000,acelulares-y-telefonia,https://www.disco.com.uy/smartwatch-xiaomi-mod-redmi-watch-2-lite-gl-azul-530892/p,1,8440
530894,BLU C5L Max 32 Gb negro,BLU,4783.8,0,,https://geant.vteximg.com.br/arquivos/ids/314919-250-250/530894.jpg?v=637929069165570000,acelulares-y-telefonia,https://www.disco.com.uy/blu-c5l-max-32-gb-negro-530894/p,1,8441
530897,Smartwatch AMAZFIT gts con 2 correas,AMAZFIT,5587.8,0,,https://geant.vteximg.com.br/arquivos/ids/314850-250-250/530897.jpg?v=637927964599000000,acelulares-y-telefonia,https://www.disco.com.uy/smartwatch-amazfit-gts-con-2-correas-530897/p,1,8442
324634,Cargador dual IPEGA para control PS4 Mod. PG-9180,IPEGA,679.38,0,,https://geant.vteximg.com.br/arquivos/ids/289981-250-250/324634.jpg?v=637727765474030000,acelulares-y-telefonia,https://www.disco.com.uy/cargador-dual-ipega-para-control-ps4-mod--pg-9180-324634/p,1,8443
530907,BLU C5L Max 32 Gb verde,BLU,4783.8,0,,https://geant.vteximg.com.br/arquivos/ids/315865-250-250/530907.jpg?v=637945256726100000,acelulares-y-telefonia,https://www.disco.com.uy/blu-c5l-max-32-gb-verde-530907/p,1,8444
530912,SAMSUNG GALAXY Mod. S20FE azul,SAMSUNG,32119.8,0,,https://geant.vteximg.com.br/arquivos/ids/314854-250-250/530912.jpg?v=637927965992330000,acelulares-y-telefonia,https://www.disco.com.uy/samsung-galaxy-mod-s20fe-azul-530912/p,1,8445
530890,Smartwatch MOTOROLA Mod. Moto watch 100 128 gb gris,MOTOROLA,5185.8,0,,https://geant.vteximg.com.br/arquivos/ids/314368-250-250/530890.jpg?v=637922836348230000,acelulares-y-telefonia,https://www.disco.com.uy/smartwatch-motorola-mod-moto-watch-100-128-gb-gris-530890/p,1,8446
530902,Smartwatch AMAZFIT bip u rosa,AMAZFIT,3577.8,0,,https://geant.vteximg.com.br/arquivos/ids/315552-250-250/530902.jpg?v=637940294209370000,acelulares-y-telefonia,https://www.disco.com.uy/smartwatch-amazfit-bip-u-rosa-530902/p,1,8447
530901,Smartwatch AMAZFIT bip u negro,AMAZFIT,3577.8,0,,https://geant.vteximg.com.br/arquivos/ids/314851-250-250/530901.jpg?v=637927964885730000,acelulares-y-telefonia,https://www.disco.com.uy/smartwatch-amazfit-bip-u-negro-530901/p,1,8448
530878,XIAOMI Redmi Note 11S 128 Gb azul,XIAOMI,15637.8,0,,https://geant.vteximg.com.br/arquivos/ids/310160-250-250/530878-1.jpg?v=637892736423970000,acelulares-y-telefonia,https://www.disco.com.uy/xiaomi-redmi-note-11s-128-gb-azul-530878/p,1,8449
530914,HUAWEI Nova Y70 128 Gb azul,HUAWEI,12019.8,0,,https://geant.vteximg.com.br/arquivos/ids/315621-250-250/530914.jpg?v=637943523475970000,acelulares-y-telefonia,https://www.disco.com.uy/huawei-nova-y70-128-gb-azul-530914/p,1,8450
530906,HONOR Mod. X7 128 Gb azul,HONOR,12019.8,0,,https://geant.vteximg.com.br/arquivos/ids/314853-250-250/530906.jpg?v=637927965560930000,acelulares-y-telefonia,https://www.disco.com.uy/honor-mod-x7-128-gb-azul-530906/p,1,8451
530905,HONOR Mod. X7 128 Gb gris,HONOR,12019.8,0,,https://geant.vteximg.com.br/arquivos/ids/314852-250-250/530905.jpg?v=637927965177470000,acelulares-y-telefonia,https://www.disco.com.uy/honor-mod-x7-128-gb-gris-530905/p,1,8452
530895,BLU G61S 64 Gb verde,BLU,8401.8,0,,https://geant.vteximg.com.br/arquivos/ids/315560-250-250/530895.jpg?v=637940295992170000,acelulares-y-telefonia,https://www.disco.com.uy/blu-g61s-64-gb-verde-530895/p,1,8453
530873,XIAOMI Redmi 9C 64 Gb gris,XIAOMI,7999.8,0,,https://geant.vteximg.com.br/arquivos/ids/310146-250-250/530873-0.jpg?v=637892734157100000,acelulares-y-telefonia,https://www.disco.com.uy/xiaomi-redmi-9c-64-gb-gris-530873/p,1,8454
530898,BLU G61S 64 Gb rojo,BLU,8401.8,0,,https://geant.vteximg.com.br/arquivos/ids/314383-250-250/530898.jpg?v=637922845130000000,acelulares-y-telefonia,https://www.disco.com.uy/blu-g61s-64-gb-rojo-530898/p,1,8455
530875,XIAOMI Redmi 10C 64 Gb gris,XIAOMI,10009.8,0,,https://geant.vteximg.com.br/arquivos/ids/310152-250-250/530875.jpg?v=637892735329730000,acelulares-y-telefonia,https://www.disco.com.uy/xiaomi-redmi-10c-64-gb-gris-530875/p,1,8456
530877,XIAOMI Redmi Note 11 Pro 128 Gb gris,XIAOMI,17245.8,0,,https://geant.vteximg.com.br/arquivos/ids/310157-250-250/530877-1.jpg?v=637892736041470000,acelulares-y-telefonia,https://www.disco.com.uy/xiaomi-redmi-note-11-pro-128-gb-gris-530877/p,1,8457
530891,Smartwatch XIAOMI Mod. Redmi watch 2 lite gl negro,XIAOMI,3412.98,0,,https://geant.vteximg.com.br/arquivos/ids/315268-250-250/530891.jpg?v=637934223003070000,acelulares-y-telefonia,https://www.disco.com.uy/smartwatch-xiaomi-mod-redmi-watch-2-lite-gl-negro-530891/p,1,8458
530868,SAMSUNG A03 64 Gb azul,SAMSUNG,7597.8,0,,https://geant.vteximg.com.br/arquivos/ids/307288-250-250/530868.jpg?v=637878751163200000,acelulares-y-telefonia,https://www.disco.com.uy/samsung-a03-64-gb-azul-530868/p,1,8459
530864,SAMSUNG A52S 5g 128 Gb negro,SAMSUNG,23275.8,0,,https://geant.vteximg.com.br/arquivos/ids/304048-250-250/530864-1.jpg?v=637871995343600000,acelulares-y-telefonia,https://www.disco.com.uy/samsung-a52s-5g-128-gb-negro-530864/p,1,8460
530862,SAMSUNG A33 5G 128 Gb negro,SAMSUNG,21265.8,0,,https://geant.vteximg.com.br/arquivos/ids/304032-250-250/530862-1.jpg?v=637871992476200000,acelulares-y-telefonia,https://www.disco.com.uy/samsung-a33-5g-128-gb-negro-530862/p,1,8461
530869,SAMSUNG A03 64 Gb negro,SAMSUNG,7597.8,0,,https://geant.vteximg.com.br/arquivos/ids/307296-250-250/530869-4.jpg?v=637878751884700000,acelulares-y-telefonia,https://www.disco.com.uy/samsung-a03-64-gb-negro-530869/p,1,8462
530904,Manos libres bluetooth BLU Aria Pod blanco,BLU,1567.8,0,,https://geant.vteximg.com.br/arquivos/ids/314382-250-250/530904.jpg?v=637922841329770000,acelulares-y-telefonia,https://www.disco.com.uy/manos-libres-bluetooth-blu-aria-pod-blanco-530904/p,1,8463
530876,XIAOMI Redmi 10C 128 Gb gris,XIAOMI,10813.8,0,,https://geant.vteximg.com.br/arquivos/ids/311148-250-250/530876.jpg?v=637901343051930000,acelulares-y-telefonia,https://www.disco.com.uy/xiaomi-redmi-10c-128-gb-gris-530876/p,1,8464
530858,SAMSUNG A22 5G 128 Gb gris,SAMSUNG,14833.8,0,,https://geant.vteximg.com.br/arquivos/ids/303998-250-250/530858-1.jpg?v=637871988056370000,acelulares-y-telefonia,https://www.disco.com.uy/samsung-a22-5g-128-gb-gris-530858/p,1,8465
530856,SAMSUNG A13 128 gb negro,SAMSUNG,11617.8,0,,https://geant.vteximg.com.br/arquivos/ids/303981-250-250/530856-1.jpg?v=637871985722900000,acelulares-y-telefonia,https://www.disco.com.uy/samsung-a13-128-gb-negro-530856/p,1,8466
530861,SAMSUNG A33 5G 128 Gb celeste,SAMSUNG,21265.8,0,,https://geant.vteximg.com.br/arquivos/ids/304024-250-250/530861-1.jpg?v=637871991377970000,acelulares-y-telefonia,https://www.disco.com.uy/samsung-a33-5g-128-gb-celeste-530861/p,1,8467
530806,Smartwatch AMAZFIT Bip u Pro Rosa,AMAZFIT,4381.8,0,,https://geant.vteximg.com.br/arquivos/ids/301248-250-250/530806.jpg?v=637854558890970000,acelulares-y-telefonia,https://www.disco.com.uy/smartwatch-amazfit-bip-u-pro-rosa-530806/p,1,8468
530855,SAMSUNG A13 128 gb azul,SAMSUNG,11617.8,0,,https://geant.vteximg.com.br/arquivos/ids/303973-250-250/530855-1.jpg?v=637871983574900000,acelulares-y-telefonia,https://www.disco.com.uy/samsung-a13-128-gb-azul-530855/p,1,8469
530872,XIAOMI Redmi 9C 64 Gb verde,XIAOMI,7999.8,0,,https://geant.vteximg.com.br/arquivos/ids/310145-250-250/530872.jpg?v=637892733626100000,acelulares-y-telefonia,https://www.disco.com.uy/xiaomi-redmi-9c-64-gb-verde-530872/p,1,8470
530860,SAMSUNG A23 128 gb negro,SAMSUNG,16039.8,0,,https://geant.vteximg.com.br/arquivos/ids/304016-250-250/530860-1.jpg?v=637871989927530000,acelulares-y-telefonia,https://www.disco.com.uy/samsung-a23-128-gb-negro-530860/p,1,8471
530808,Smartwatch AMAZFIT Bip u Pro Negro,AMAZFIT,4381.8,0,,https://geant.vteximg.com.br/arquivos/ids/301249-250-250/530808.jpg?v=637854559815830000,acelulares-y-telefonia,https://www.disco.com.uy/smartwatch-amazfit-bip-u-pro-negro-530808/p,1,8472
530854,HONOR 8X 128 Gb azul,HONOR,15235.8,0,,https://geant.vteximg.com.br/arquivos/ids/307418-250-250/530854-0.jpg?v=637880420550730000,acelulares-y-telefonia,https://www.disco.com.uy/honor-x8-128-gb-azul-530854/p,1,8473
530867,XIAOMI Redmi Note 10 5G 128 Gb Gris,XIAOMI,14833.8,0,,https://geant.vteximg.com.br/arquivos/ids/307424-250-250/530867.jpg?v=637880421051470000,acelulares-y-telefonia,https://www.disco.com.uy/xiaomi-redmi-note-10-5g-128-gb-gris-530867/p,1,8474
530799,BLU G51S 32 Gb rojo,BLU,7597.8,0,,https://geant.vteximg.com.br/arquivos/ids/299726-250-250/530799.jpg?v=637852777795330000,acelulares-y-telefonia,https://www.disco.com.uy/blu-g51s-32-gb-rojo-530799/p,1,8475
530805,BLU G91S 128 Gb verde,BLU,11215.8,0,,https://geant.vteximg.com.br/arquivos/ids/299731-250-250/530805.jpg?v=637852779342800000,acelulares-y-telefonia,https://www.disco.com.uy/blu-g91s-128-gb-verde-530805/p,1,8476
530874,XIAOMI Redmi 10A 32 Gb plata,XIAOMI,7597.8,0,,https://geant.vteximg.com.br/arquivos/ids/311146-250-250/530874.jpg?v=637901342709070000,acelulares-y-telefonia,https://www.disco.com.uy/xiaomi-redmi-10a-32-gb-plata-530874/p,1,8477
530859,SAMSUNG A23 128 gb celeste,SAMSUNG,16039.8,0,,https://geant.vteximg.com.br/arquivos/ids/304007-250-250/530859-1.jpg?v=637871988961130000,acelulares-y-telefonia,https://www.disco.com.uy/samsung-a23-128-gb-celeste-530859/p,1,8478
530807,Smartwatch AMAZFIT BIP U Pro,AMAZFIT,4381.8,0,,https://geant.vteximg.com.br/arquivos/ids/300271-250-250/530807.jpg?v=637852822171900000,acelulares-y-telefonia,https://www.disco.com.uy/smartwatch-amazfit-bip-u-pro-530807/p,1,8479
530850,HONOR 8X 128 Gb negro,HONOR,15235.8,0,,https://geant.vteximg.com.br/arquivos/ids/311145-250-250/530850.jpg?v=637901342428200000,acelulares-y-telefonia,https://www.disco.com.uy/honor-x8-530850/p,1,8480
530778,MOTOROLA Moto G41 128 Gb gris/azulado,MOTOROLA,14431.8,0,,https://geant.vteximg.com.br/arquivos/ids/310651-250-250/530778.jpg?v=637897798187300000,acelulares-y-telefonia,https://www.disco.com.uy/motorola-moto-g41-530778/p,1,8481
530853,HONOR 8X 128 Gb gris,HONOR,15235.8,0,,https://geant.vteximg.com.br/arquivos/ids/307412-250-250/530853.jpg?v=637880419027930000,acelulares-y-telefonia,https://www.disco.com.uy/honor-8x-128-gb-gris-530853/p,1,8482
530845,NOKIA G20 128 Gb azul,NOKIA,12823.8,0,,https://geant.vteximg.com.br/arquivos/ids/300306-250-250/530845-1.jpg?v=637852823248430000,acelulares-y-telefonia,https://www.disco.com.uy/nokia-g20-530845/p,1,8483
530797,BLU G51S 32 Gb azul,BLU,7597.8,0,,https://geant.vteximg.com.br/arquivos/ids/299724-250-250/530797.jpg?v=637852776577700000,acelulares-y-telefonia,https://www.disco.com.uy/blu-g51s-530797/p,1,8484
530838,NOKIA C1 Plus 32 Gb azul,NOKIA,5587.8,0,,https://geant.vteximg.com.br/arquivos/ids/299942-250-250/530838-1.jpg?v=637852819603730000,acelulares-y-telefonia,https://www.disco.com.uy/nokia-c01-plus-530838/p,1,8485
530830,CAT S48C 64 Gb,CAT,21265.8,0,,https://geant.vteximg.com.br/arquivos/ids/300274-250-250/530830.jpg?v=637852822189230000,acelulares-y-telefonia,https://www.disco.com.uy/cat-s48c-530830/p,1,8486
530803,BLU G91S 128 Gb gris,BLU,11215.8,0,,https://geant.vteximg.com.br/arquivos/ids/299729-250-250/530803.jpg?v=637852778971830000,acelulares-y-telefonia,https://www.disco.com.uy/blu-g91ls-530803/p,1,8487
530777,MOTOROLA Moto G31 128 Gb gris,MOTOROLA,12421.8,0,,https://geant.vteximg.com.br/arquivos/ids/310644-250-250/530777.jpg?v=637897797357470000,acelulares-y-telefonia,https://www.disco.com.uy/motorola-moto-g31-530777/p,1,8488
530804,BLU G91S 128 Gb azul,BLU,11215.8,0,,https://geant.vteximg.com.br/arquivos/ids/299730-250-250/530804.jpg?v=637852779172500000,acelulares-y-telefonia,https://www.disco.com.uy/blu-g91s-128-gb-azul-530804/p,1,8489
530842,NOKIA C21 32 Gb,NOKIA,7999.8,0,,https://geant.vteximg.com.br/arquivos/ids/300131-250-250/530842-0.jpg?v=637852821123200000,acelulares-y-telefonia,https://www.disco.com.uy/nokia-c2-530842/p,1,8490
530798,BLU G51S 32 Gb verde,BLU,7597.8,0,,https://geant.vteximg.com.br/arquivos/ids/299725-250-250/530798.jpg?v=637852777569230000,acelulares-y-telefonia,https://www.disco.com.uy/blu-g51s-32-gb-verde-530798/p,1,8491
530843,NOKIA C21 Plus 64 Gb,NOKIA,9607.8,0,,https://geant.vteximg.com.br/arquivos/ids/300225-250-250/530843-0.jpg?v=637852821718300000,acelulares-y-telefonia,https://www.disco.com.uy/nokia-c21-530843/p,1,8492
530849,Manos libres bluetooth NOKIA Go earbuds blanco,NOKIA,1804.98,0,,https://geant.vteximg.com.br/arquivos/ids/300285-250-250/530849.jpg?v=637852822257570000,acelulares-y-telefonia,https://www.disco.com.uy/manos-libres-bluetooth-nokia-go-earbuds-blanco-530849/p,1,8493
530847,NOKIA G21 128 Gb azul,NOKIA,14029.8,0,,https://geant.vteximg.com.br/arquivos/ids/300311-250-250/530847-1.jpg?v=637852823754870000,acelulares-y-telefonia,https://www.disco.com.uy/nokia-g21-530847/p,1,8494
530792,SAMSUNG Galaxy S22 Ultra 5G 256 Gb Negro,SAMSUNG,68299.8,0,,https://geant.vteximg.com.br/arquivos/ids/296515-250-250/530792.jpg?v=637824269114630000,acelulares-y-telefonia,https://www.disco.com.uy/samsung-galaxy-s22-ultra-5g-256-gb-negro-530792/p,1,8495
530802,BLU G71L 128 Gb verde,BLU,9607.8,0,,https://geant.vteximg.com.br/arquivos/ids/299728-250-250/530802.jpg?v=637852778682130000,acelulares-y-telefonia,https://www.disco.com.uy/blu-g71l-128-gb-verde-530802/p,1,8496
530787,SAMSUNG Galaxy S22 Plus 5G 256 Gb Negro,SAMSUNG,56239.8,0,,https://geant.vteximg.com.br/arquivos/ids/296543-250-250/530787.jpg?v=637824273204670000,acelulares-y-telefonia,https://www.disco.com.uy/samsung-galaxy-s22-plus-5g-256-gb-negro-530787/p,1,8497
530852,XIAOMI Poco M4 Pro 128 Gb azul,XIAOMI,16441.8,0,,https://geant.vteximg.com.br/arquivos/ids/301365-250-250/530852-1.jpg?v=637855392443470000,acelulares-y-telefonia,https://www.disco.com.uy/xiaomi-poco-m4-pro-128-gb-azul-530852/p,1,8498
530800,BLU G71L 128 Gb azul,BLU,9607.8,0,,https://geant.vteximg.com.br/arquivos/ids/299727-250-250/530800.jpg?v=637852778428870000,acelulares-y-telefonia,https://www.disco.com.uy/blu-g71l-128-gb-azul-530800/p,1,8499
530848,Manos libres bluetooth NOKIA Comfort negro,NOKIA,2371.8,0,,https://geant.vteximg.com.br/arquivos/ids/300283-250-250/530848-1.jpg?v=637852822248370000,acelulares-y-telefonia,https://www.disco.com.uy/manos-libres-bluetooth-nokia-comfort-negro-530848/p,1,8500
530783,SAMSUNG Galaxy S22 128 Gb Verde,SAMSUNG,46591.8,0,,https://geant.vteximg.com.br/arquivos/ids/296476-250-250/530783.jpg?v=637824264299270000,acelulares-y-telefonia,https://www.disco.com.uy/samsung-galaxy-s22-128-gb-verde-530783/p,1,8501
530780,SAMSUNG Galaxy S22 128 Gb Rosa,SAMSUNG,46591.8,0,,https://geant.vteximg.com.br/arquivos/ids/296467-250-250/530780.jpg?v=637824256140400000,acelulares-y-telefonia,https://www.disco.com.uy/samsung-galaxy-s22-128-gb-rosa-530780/p,1,8502
530765,Smartband HUAWEI Band 6 verde,HUAWEI,3577.8,0,,https://geant.vteximg.com.br/arquivos/ids/300404-250-250/530765.jpg?v=637853614664830000,acelulares-y-telefonia,https://www.disco.com.uy/smartband-huawei-band-6-verde----------------------530765/p,1,8503
530788,SAMSUNG Galaxy S22 Ultra 5G 256 Gb Burgundy,SAMSUNG,68299.8,0,,https://geant.vteximg.com.br/arquivos/ids/296494-250-250/530788.jpg?v=637824266237030000,acelulares-y-telefonia,https://www.disco.com.uy/samsung-galaxy-s22-ultra-5g-256-gb-burgundy-530788/p,1,8504
530763,SAMSUNG A03 Core DS Azul,SAMSUNG,5989.8,0,,https://geant.vteximg.com.br/arquivos/ids/294014-250-250/530763.jpg?v=637789940225170000,acelulares-y-telefonia,https://www.disco.com.uy/celular-samsung-a03-core-ds-32gb-azul-530763/p,1,8505
530761,Samsung Galaxy Mod. S21 FE 5G 128GB Violeta,SAMSUNG,38551.8,0,,https://geant.vteximg.com.br/arquivos/ids/293614-250-250/530761-1.jpg?v=637783089038930000,acelulares-y-telefonia,https://www.disco.com.uy/samsung-galaxy-mod-s21-fe-5g-128gb-violeta-530761/p,1,8506
530755,Smartband ORAIMO Mod. Tempo 2C bk,ORAIMO,1362.78,0,,https://geant.vteximg.com.br/arquivos/ids/294286-250-250/530755-1.jpg?v=637794049088870000,acelulares-y-telefonia,https://www.disco.com.uy/smartband-oraimo-mod-tempo-2c-bk-----------------------530755/p,1,8507
530757,Smartwatch ORAIMO Mod. Tempo W2 black,ORAIMO,3774.78,0,,https://geant.vteximg.com.br/arquivos/ids/293728-250-250/530757.jpg?v=637783804305770000,acelulares-y-telefonia,https://www.disco.com.uy/smartwatch-oraimo-mod-tempo-w2-black-------------------530757/p,1,8508
530756,Smartwatch ORAIMO Mod. Tempo s black,ORAIMO,2206.98,0,,https://geant.vteximg.com.br/arquivos/ids/293727-250-250/530756.jpg?v=637783804034970000,acelulares-y-telefonia,https://www.disco.com.uy/smartwatch-oraimo-mod-tempo-s-black--------------------530756/p,1,8509
530784,SAMSUNG Galaxy S22 128 Gb Negro,SAMSUNG,46591.8,0,,https://geant.vteximg.com.br/arquivos/ids/296485-250-250/530784.jpg?v=637824265283230000,acelulares-y-telefonia,https://www.disco.com.uy/samsung-galaxy-s22-128-gb-negro-530784/p,1,8510
530737,Cargador de pared genérico Apple USB 5w,-,639.18,0,,https://geant.vteximg.com.br/arquivos/ids/291437-250-250/530737.jpg?v=637745625546130000,acelulares-y-telefonia,https://www.disco.com.uy/cargador-de-pared-generico-apple-usb-5w-530737/p,1,8511
530789,SAMSUNG Galaxy S22 Ultra 5G 256 Gb Verde,SAMSUNG,68299.8,0,,https://geant.vteximg.com.br/arquivos/ids/296504-250-250/530789.jpg?v=637824267127570000,acelulares-y-telefonia,https://www.disco.com.uy/samsung-galaxy-s22-ultra-5g-256-gb-verde-530789/p,1,8512
530735,Cable genérico USB a lightning 2m,-,880.38,0,,https://geant.vteximg.com.br/arquivos/ids/291440-250-250/530735.jpg?v=637745626575200000,acelulares-y-telefonia,https://www.disco.com.uy/cable-generico-usb-a-lightning-2m-530735/p,1,8513
530734,Cable genérico USB a lightning 1m,-,639.18,0,,https://geant.vteximg.com.br/arquivos/ids/291420-250-250/530734.jpg?v=637745062834900000,acelulares-y-telefonia,https://www.disco.com.uy/cable-generico-usb-a-lightning-1m-530734/p,1,8514
530829,Aro de luz SLIDE Mod. V100 Con trípode y soporte para celular,SLIDE,1567.8,0,,https://geant.vteximg.com.br/arquivos/ids/300273-250-250/530829.jpg?v=637852822183630000,acelulares-y-telefonia,https://www.disco.com.uy/aro-de-luz-slide-mod-v100-con-tripode-y-soporte-para-celular-usb-530829/p,1,8515
530741,MOTOROLA Moto E40 gris,MOTOROLA,9607.8,0,,https://geant.vteximg.com.br/arquivos/ids/291125-250-250/530741-1.jpg?v=637741366052370000,acelulares-y-telefonia,https://www.disco.com.uy/motorola-moto-e40-gris-530741/p,1,8516
530732,MOTOROLA Moto Defy XT2083,MOTOROLA,13627.8,0,,https://geant.vteximg.com.br/arquivos/ids/289706-250-250/530732.jpg?v=637723194000770000,acelulares-y-telefonia,https://www.disco.com.uy/motorola-moto-defy-xt2083-530732/p,1,8517
530740,Manos libres genérico Apple lightning,-,1523.58,0,,https://geant.vteximg.com.br/arquivos/ids/291435-250-250/530740.jpg?v=637745624920870000,acelulares-y-telefonia,https://www.disco.com.uy/manos-libres-gen-apple-lightning-530740/p,1,8518
530717,Smartwatch SAMSUNG Galaxy Watch 4 40 mm negro,SAMSUNG,13225.8,0,,https://geant.vteximg.com.br/arquivos/ids/289455-250-250/530717.jpg?v=637721487253200000,acelulares-y-telefonia,https://www.disco.com.uy/smartwatch-samsung-galaxy-watch-4-40-mm-negro-530717/p,1,8519
530736,Cable genérico USB-C a lightning 1m,-,920.58,0,,https://geant.vteximg.com.br/arquivos/ids/291439-250-250/530736.png?v=637745626116470000,acelulares-y-telefonia,https://www.disco.com.uy/cable-generico-usb-c-a-lightning-1m-530736/p,1,8520
530844,NOKIA G10 64 Gb azul,NOKIA,10411.8,0,,https://geant.vteximg.com.br/arquivos/ids/300301-250-250/530844-1.jpg?v=637852822379830000,acelulares-y-telefonia,https://www.disco.com.uy/nokia-g10-530844/p,1,8521
530738,Cargador de pared genérico Apple tipo-C 18w,-,920.58,0,,https://geant.vteximg.com.br/arquivos/ids/291436-250-250/530738.jpg?v=637745625268570000,acelulares-y-telefonia,https://www.disco.com.uy/cargador-de-pared-generico-apple-tipo-c-18w-530738/p,1,8522
530786,SAMSUNG Galaxy S22 Plus 5G 256 Gb Verde,SAMSUNG,56239.8,0,,https://geant.vteximg.com.br/arquivos/ids/296534-250-250/530786.jpg?v=637824271814570000,acelulares-y-telefonia,https://www.disco.com.uy/samsung-galaxy-s22-plus-5g-256-gb-verde-530786/p,1,8523
530713,MOTOROLA Moto Edge 20 Pro,MOTOROLA,44179.8,0,,https://geant.vteximg.com.br/arquivos/ids/287129-250-250/530713-1.jpg?v=637701602295530000,acelulares-y-telefonia,https://www.disco.com.uy/motorola-moto-edge-20-pro-530713/p,1,8524
530718,Smartwatch SAMSUNG Galaxy Watch 4 40 mm gris,SAMSUNG,13225.8,0,,https://geant.vteximg.com.br/arquivos/ids/289456-250-250/530718.jpg?v=637721487257570000,acelulares-y-telefonia,https://www.disco.com.uy/smartwatch-samsung-galaxy-watch-4-40-mm-gris-530718/p,1,8525
530712,MOTOROLA Moto Edge 20 Lite,MOTOROLA,18853.8,0,,https://geant.vteximg.com.br/arquivos/ids/287117-250-250/530712-1.jpg?v=637701599656070000,acelulares-y-telefonia,https://www.disco.com.uy/motorola-moto-edge-20-lite-530712/p,1,8526
530711,MOTOROLA Moto Mod. G60S DS azul,MOTOROLA,17647.8,0,,https://geant.vteximg.com.br/arquivos/ids/287103-250-250/530711-1.jpg?v=637701596013700000,acelulares-y-telefonia,https://www.disco.com.uy/motorola-moto-mod-g60s-ds-azul-530711/p,1,8527
530686,BLU Joy 3G,BLU,2211.0,0,,https://geant.vteximg.com.br/arquivos/ids/285728-250-250/530686.jpg?v=637684568862200000,acelulares-y-telefonia,https://www.disco.com.uy/blu-joy-3g-530686/p,1,8528
530681,Smartband AMAZFIT Band 5,AMAZFIT,2247.18,0,,https://geant.vteximg.com.br/arquivos/ids/286817-250-250/530681-2.jpg?v=637697366110470000,acelulares-y-telefonia,https://www.disco.com.uy/smartband-amazfit-band-5-530681/p,1,8529
530683,Smartband AMAZFIT Band 5 Naranja,AMAZFIT,2247.18,0,,https://geant.vteximg.com.br/arquivos/ids/284235-250-250/530683-1.jpg?v=637674989901430000,acelulares-y-telefonia,https://www.disco.com.uy/smartband-amazfit-band-5-530683/p,1,8530
530690,MOTOROLA Moto E7i Power,MOTOROLA,6391.8,0,,https://geant.vteximg.com.br/arquivos/ids/279086-250-250/530690-1.jpg?v=637625773273530000,acelulares-y-telefonia,https://www.disco.com.uy/motorola-moto-e7i-power-530690/p,1,8531
530705,Smartband HUAWEI Band 4 Pro negro,HUAWEI,3175.8,0,,https://geant.vteximg.com.br/arquivos/ids/288912-250-250/530705.jpg?v=637721471971300000,acelulares-y-telefonia,https://www.disco.com.uy/smartband-huawei-band-4-pro-negro-530705/p,1,8532
530674,MOTOROLA Moto G100,MOTOROLA,28099.8,0,,https://geant.vteximg.com.br/arquivos/ids/275790-250-250/530674-7.jpg?v=637599638403400000,acelulares-y-telefonia,https://www.disco.com.uy/motorola-moto-g100-530674/p,1,8533
530687,Smartband HONOR Band 6,HONOR,4381.8,0,,https://geant.vteximg.com.br/arquivos/ids/285729-250-250/530687.jpg?v=637684569102570000,acelulares-y-telefonia,https://www.disco.com.uy/smartband-honor-band-6-530687/p,1,8534
530629,BLU Z4 Music,BLU,1081.38,0,,https://geant.vteximg.com.br/arquivos/ids/285712-250-250/530629.jpg?v=637684564400130000,acelulares-y-telefonia,https://www.disco.com.uy/blu-z4-music-530629/p,1,8535
